Time (s),Speed (m/s)
32.06,15.4729
32.08,15.4747
32.1,15.4765
32.12,15.4783
32.14,15.4801
32.16,15.4819
32.18,15.4837
32.2,15.4855
32.22,15.4873
32.24,15.489
32.26,15.4908
32.28,15.4926
32.3,15.4944
32.32,15.4962
32.34,15.498
32.36,15.4998
32.38,15.5016
32.4,15.5033
32.42,15.5051
32.44,15.5069
32.46,15.5087
32.48,15.5105
32.5,15.5123
32.52,15.5141
32.54,15.5159
32.56,15.5177
32.58,15.5194
32.6,15.5212
32.62,15.523
32.64,15.5248
32.66,15.5266
32.68,15.5284
32.7,15.5302
32.72,15.532
32.74,15.5337
32.76,15.5355
32.78,15.5373
32.8,15.5391
32.82,15.5409
32.84,15.5427
32.86,15.5445
32.88,15.5463
32.9,15.5481
32.92,15.5498
32.94,15.5516
32.96,15.5534
32.98,15.5552
33,15.557
33.02,15.5597
33.04,15.5624
33.06,15.565
33.08,15.5677
33.1,15.5704
33.12,15.5731
33.14,15.5758
33.16,15.5784
33.18,15.5811
33.2,15.5838
33.22,15.5865
33.24,15.5892
33.26,15.5919
33.28,15.5945
33.3,15.5972
33.32,15.5999
33.34,15.6026
33.36,15.6053
33.38,15.608
33.4,15.6106
33.42,15.6133
33.44,15.616
33.46,15.6187
33.48,15.6214
33.5,15.624
33.52,15.6267
33.54,15.6294
33.56,15.6321
33.58,15.6348
33.6,15.6375
33.62,15.6401
33.64,15.6428
33.66,15.6455
33.68,15.6482
33.7,15.6509
33.72,15.6536
33.74,15.6562
33.76,15.6589
33.78,15.6616
33.8,15.6643
33.82,15.667
33.84,15.6696
33.86,15.6723
33.88,15.675
33.9,15.6777
33.92,15.6804
33.94,15.6831
33.96,15.6857
33.98,15.6884
34,15.6911
34.02,15.6965
34.04,15.7018
34.06,15.7072
34.08,15.7126
34.1,15.7179
34.12,15.7233
34.14,15.7287
34.16,15.734
34.18,15.7394
34.2,15.7447
34.22,15.7501
34.24,15.7555
34.26,15.7608
34.28,15.7662
34.3,15.7716
34.32,15.7769
34.34,15.7823
34.36,15.7877
34.38,15.793
34.4,15.7984
34.42,15.8038
34.44,15.8091
34.46,15.8145
34.48,15.8199
34.5,15.8252
34.52,15.8306
34.54,15.8359
34.56,15.8413
34.58,15.8467
34.6,15.852
34.62,15.8574
34.64,15.8628
34.66,15.8681
34.68,15.8735
34.7,15.8789
34.72,15.8842
34.74,15.8896
34.76,15.895
34.78,15.9003
34.8,15.9057
34.82,15.911
34.84,15.9164
34.86,15.9218
34.88,15.9271
34.9,15.9325
34.92,15.9379
34.94,15.9432
34.96,15.9486
34.98,15.954
35,15.9593
35.02,15.9629
35.04,15.9665
35.06,15.9701
35.08,15.9736
35.1,15.9772
35.12,15.9808
35.14,15.9844
35.16,15.9879
35.18,15.9915
35.2,15.9951
35.22,15.9987
35.24,16.0022
35.26,16.0058
35.28,16.0094
35.3,16.013
35.32,16.0165
35.34,16.0201
35.36,16.0237
35.38,16.0273
35.4,16.0309
35.42,16.0344
35.44,16.038
35.46,16.0416
35.48,16.0452
35.5,16.0487
35.52,16.0523
35.54,16.0559
35.56,16.0595
35.58,16.063
35.6,16.0666
35.62,16.0702
35.64,16.0738
35.66,16.0773
35.68,16.0809
35.7,16.0845
35.72,16.0881
35.74,16.0917
35.76,16.0952
35.78,16.0988
35.8,16.1024
35.82,16.106
35.84,16.1095
35.86,16.1131
35.88,16.1167
35.9,16.1203
35.92,16.1238
35.94,16.1274
35.96,16.131
35.98,16.1346
36,16.1381
36.02,16.139
36.04,16.1399
36.06,16.1408
36.08,16.1417
36.1,16.1426
36.12,16.1435
36.14,16.1444
36.16,16.1453
36.18,16.1462
36.2,16.1471
36.22,16.148
36.24,16.1489
36.26,16.1498
36.28,16.1507
36.3,16.1516
36.32,16.1524
36.34,16.1533
36.36,16.1542
36.38,16.1551
36.4,16.156
36.42,16.1569
36.44,16.1578
36.46,16.1587
36.48,16.1596
36.5,16.1605
36.52,16.1614
36.54,16.1623
36.56,16.1632
36.58,16.1641
36.6,16.165
36.62,16.1659
36.64,16.1668
36.66,16.1676
36.68,16.1685
36.7,16.1694
36.72,16.1703
36.74,16.1712
36.76,16.1721
36.78,16.173
36.8,16.1739
36.82,16.1748
36.84,16.1757
36.86,16.1766
36.88,16.1775
36.9,16.1784
36.92,16.1793
36.94,16.1802
36.96,16.1811
36.98,16.182
37,16.1828
37.02,16.1855
37.04,16.1882
37.06,16.1909
37.08,16.1936
37.1,16.1963
37.12,16.1989
37.14,16.2016
37.16,16.2043
37.18,16.207
37.2,16.2097
37.22,16.2124
37.24,16.215
37.26,16.2177
37.28,16.2204
37.3,16.2231
37.32,16.2258
37.34,16.2284
37.36,16.2311
37.38,16.2338
37.4,16.2365
37.42,16.2392
37.44,16.2419
37.46,16.2445
37.48,16.2472
37.5,16.2499
37.52,16.2526
37.54,16.2553
37.56,16.258
37.58,16.2606
37.6,16.2633
37.62,16.266
37.64,16.2687
37.66,16.2714
37.68,16.274
37.7,16.2767
37.72,16.2794
37.74,16.2821
37.76,16.2848
37.78,16.2875
37.8,16.2901
37.82,16.2928
37.84,16.2955
37.86,16.2982
37.88,16.3009
37.9,16.3035
37.92,16.3062
37.94,16.3089
37.96,16.3116
37.98,16.3143
38,16.317
38.02,16.3187
38.04,16.3205
38.06,16.3223
38.08,16.3241
38.1,16.3259
38.12,16.3277
38.14,16.3295
38.16,16.3313
38.18,16.3331
38.2,16.3348
38.22,16.3366
38.24,16.3384
38.26,16.3402
38.28,16.342
38.3,16.3438
38.32,16.3456
38.34,16.3474
38.36,16.3491
38.38,16.3509
38.4,16.3527
38.42,16.3545
38.44,16.3563
38.46,16.3581
38.48,16.3599
38.5,16.3617
38.52,16.3635
38.54,16.3652
38.56,16.367
38.58,16.3688
38.6,16.3706
38.62,16.3724
38.64,16.3742
38.66,16.376
38.68,16.3778
38.7,16.3795
38.72,16.3813
38.74,16.3831
38.76,16.3849
38.78,16.3867
38.8,16.3885
38.82,16.3903
38.84,16.3921
38.86,16.3939
38.88,16.3956
38.9,16.3974
38.92,16.3992
38.94,16.401
38.96,16.4028
38.98,16.4046
39,16.4064
39.02,16.4082
39.04,16.4099
39.06,16.4117
39.08,16.4135
39.1,16.4153
39.12,16.4171
39.14,16.4189
39.16,16.4207
39.18,16.4225
39.2,16.4242
39.22,16.426
39.24,16.4278
39.26,16.4296
39.28,16.4314
39.3,16.4332
39.32,16.435
39.34,16.4368
39.36,16.4386
39.38,16.4403
39.4,16.4421
39.42,16.4439
39.44,16.4457
39.46,16.4475
39.48,16.4493
39.5,16.4511
39.52,16.4529
39.54,16.4546
39.56,16.4564
39.58,16.4582
39.6,16.46
39.62,16.4618
39.64,16.4636
39.66,16.4654
39.68,16.4672
39.7,16.469
39.72,16.4707
39.74,16.4725
39.76,16.4743
39.78,16.4761
39.8,16.4779
39.82,16.4797
39.84,16.4815
39.86,16.4833
39.88,16.485
39.9,16.4868
39.92,16.4886
39.94,16.4904
39.96,16.4922
39.98,16.494
40,16.4958
40.02,16.4967
40.04,16.4976
40.06,16.4985
40.08,16.4994
40.1,16.5002
40.12,16.5011
40.14,16.502
40.16,16.5029
40.18,16.5038
40.2,16.5047
40.22,16.5056
40.24,16.5065
40.26,16.5074
40.28,16.5083
40.3,16.5092
40.32,16.5101
40.34,16.511
40.36,16.5119
40.38,16.5128
40.4,16.5137
40.42,16.5146
40.44,16.5154
40.46,16.5163
40.48,16.5172
40.5,16.5181
40.52,16.519
40.54,16.5199
40.56,16.5208
40.58,16.5217
40.6,16.5226
40.62,16.5235
40.64,16.5244
40.66,16.5253
40.68,16.5262
40.7,16.5271
40.72,16.528
40.74,16.5289
40.76,16.5298
40.78,16.5306
40.8,16.5315
40.82,16.5324
40.84,16.5333
40.86,16.5342
40.88,16.5351
40.9,16.536
40.92,16.5369
40.94,16.5378
40.96,16.5387
40.98,16.5396
41,16.5405
41.02,16.5405
41.04,16.5405
41.06,16.5405
41.08,16.5405
41.1,16.5405
41.12,16.5405
41.14,16.5405
41.16,16.5405
41.18,16.5405
41.2,16.5405
41.22,16.5405
41.24,16.5405
41.26,16.5405
41.28,16.5405
41.3,16.5405
41.32,16.5405
41.34,16.5405
41.36,16.5405
41.38,16.5405
41.4,16.5405
41.42,16.5405
41.44,16.5405
41.46,16.5405
41.48,16.5405
41.5,16.5405
41.52,16.5405
41.54,16.5405
41.56,16.5405
41.58,16.5405
41.6,16.5405
41.62,16.5405
41.64,16.5405
41.66,16.5405
41.68,16.5405
41.7,16.5405
41.72,16.5405
41.74,16.5405
41.76,16.5405
41.78,16.5405
41.8,16.5405
41.82,16.5405
41.84,16.5405
41.86,16.5405
41.88,16.5405
41.9,16.5405
41.92,16.5405
41.94,16.5405
41.96,16.5405
41.98,16.5405
42,16.5405
42.02,16.5405
42.04,16.5405
42.06,16.5405
42.08,16.5405
42.1,16.5405
42.12,16.5405
42.14,16.5405
42.16,16.5405
42.18,16.5405
42.2,16.5405
42.22,16.5405
42.24,16.5405
42.26,16.5405
42.28,16.5405
42.3,16.5405
42.32,16.5405
42.34,16.5405
42.36,16.5405
42.38,16.5405
42.4,16.5405
42.42,16.5405
42.44,16.5405
42.46,16.5405
42.48,16.5405
42.5,16.5405
42.52,16.5405
42.54,16.5405
42.56,16.5405
42.58,16.5405
42.6,16.5405
42.62,16.5405
42.64,16.5405
42.66,16.5405
42.68,16.5405
42.7,16.5405
42.72,16.5405
42.74,16.5405
42.76,16.5405
42.78,16.5405
42.8,16.5405
42.82,16.5405
42.84,16.5405
42.86,16.5405
42.88,16.5405
42.9,16.5405
42.92,16.5405
42.94,16.5405
42.96,16.5405
42.98,16.5405
43,16.5405
43.02,16.5405
43.04,16.5405
43.06,16.5405
43.08,16.5405
43.1,16.5405
43.12,16.5405
43.14,16.5405
43.16,16.5405
43.18,16.5405
43.2,16.5405
43.22,16.5405
43.24,16.5405
43.26,16.5405
43.28,16.5405
43.3,16.5405
43.32,16.5405
43.34,16.5405
43.36,16.5405
43.38,16.5405
43.4,16.5405
43.42,16.5405
43.44,16.5405
43.46,16.5405
43.48,16.5405
43.5,16.5405
43.52,16.5405
43.54,16.5405
43.56,16.5405
43.58,16.5405
43.6,16.5405
43.62,16.5405
43.64,16.5405
43.66,16.5405
43.68,16.5405
43.7,16.5405
43.72,16.5405
43.74,16.5405
43.76,16.5405
43.78,16.5405
43.8,16.5405
43.82,16.5405
43.84,16.5405
43.86,16.5405
43.88,16.5405
43.9,16.5405
43.92,16.5405
43.94,16.5405
43.96,16.5405
43.98,16.5405
44,16.5405
44.02,16.5405
44.04,16.5405
44.06,16.5405
44.08,16.5405
44.1,16.5405
44.12,16.5405
44.14,16.5405
44.16,16.5405
44.18,16.5405
44.2,16.5405
44.22,16.5405
44.24,16.5405
44.26,16.5405
44.28,16.5405
44.3,16.5405
44.32,16.5405
44.34,16.5405
44.36,16.5405
44.38,16.5405
44.4,16.5405
44.42,16.5405
44.44,16.5405
44.46,16.5405
44.48,16.5405
44.5,16.5405
44.52,16.5405
44.54,16.5405
44.56,16.5405
44.58,16.5405
44.6,16.5405
44.62,16.5405
44.64,16.5405
44.66,16.5405
44.68,16.5405
44.7,16.5405
44.72,16.5405
44.74,16.5405
44.76,16.5405
44.78,16.5405
44.8,16.5405
44.82,16.5405
44.84,16.5405
44.86,16.5405
44.88,16.5405
44.9,16.5405
44.92,16.5405
44.94,16.5405
44.96,16.5405
44.98,16.5405
45,16.5405
45.02,16.5405
45.04,16.5405
45.06,16.5405
45.08,16.5405
45.1,16.5405
45.12,16.5405
45.14,16.5405
45.16,16.5405
45.18,16.5405
45.2,16.5405
45.22,16.5405
45.24,16.5405
45.26,16.5405
45.28,16.5405
45.3,16.5405
45.32,16.5405
45.34,16.5405
45.36,16.5405
45.38,16.5405
45.4,16.5405
45.42,16.5405
45.44,16.5405
45.46,16.5405
45.48,16.5405
45.5,16.5405
45.52,16.5405
45.54,16.5405
45.56,16.5405
45.58,16.5405
45.6,16.5405
45.62,16.5405
45.64,16.5405
45.66,16.5405
45.68,16.5405
45.7,16.5405
45.72,16.5405
45.74,16.5405
45.76,16.5405
45.78,16.5405
45.8,16.5405
45.82,16.5405
45.84,16.5405
45.86,16.5405
45.88,16.5405
45.9,16.5405
45.92,16.5405
45.94,16.5405
45.96,16.5405
45.98,16.5405
46,16.5405
46.02,16.5414
46.04,16.5423
46.06,16.5432
46.08,16.5441
46.1,16.545
46.12,16.5458
46.14,16.5467
46.16,16.5476
46.18,16.5485
46.2,16.5494
46.22,16.5503
46.24,16.5512
46.26,16.5521
46.28,16.553
46.3,16.5539
46.32,16.5548
46.34,16.5557
46.36,16.5566
46.38,16.5575
46.4,16.5584
46.42,16.5593
46.44,16.5601
46.46,16.561
46.48,16.5619
46.5,16.5628
46.52,16.5637
46.54,16.5646
46.56,16.5655
46.58,16.5664
46.6,16.5673
46.62,16.5682
46.64,16.5691
46.66,16.57
46.68,16.5709
46.7,16.5718
46.72,16.5727
46.74,16.5736
46.76,16.5745
46.78,16.5753
46.8,16.5762
46.82,16.5771
46.84,16.578
46.86,16.5789
46.88,16.5798
46.9,16.5807
46.92,16.5816
46.94,16.5825
46.96,16.5834
46.98,16.5843
47,16.5852
47.02,16.587
47.04,16.5888
47.06,16.5905
47.08,16.5923
47.1,16.5941
47.12,16.5959
47.14,16.5977
47.16,16.5995
47.18,16.6013
47.2,16.6031
47.22,16.6049
47.24,16.6066
47.26,16.6084
47.28,16.6102
47.3,16.612
47.32,16.6138
47.34,16.6156
47.36,16.6174
47.38,16.6192
47.4,16.6209
47.42,16.6227
47.44,16.6245
47.46,16.6263
47.48,16.6281
47.5,16.6299
47.52,16.6317
47.54,16.6335
47.56,16.6353
47.58,16.637
47.6,16.6388
47.62,16.6406
47.64,16.6424
47.66,16.6442
47.68,16.646
47.7,16.6478
47.72,16.6496
47.74,16.6513
47.76,16.6531
47.78,16.6549
47.8,16.6567
47.82,16.6585
47.84,16.6603
47.86,16.6621
47.88,16.6639
47.9,16.6657
47.92,16.6674
47.94,16.6692
47.96,16.671
47.98,16.6728
48,16.6746
48.02,16.6791
48.04,16.6835
48.06,16.688
48.08,16.6925
48.1,16.6969
48.12,16.7014
48.14,16.7059
48.16,16.7104
48.18,16.7148
48.2,16.7193
48.22,16.7238
48.24,16.7282
48.26,16.7327
48.28,16.7372
48.3,16.7416
48.32,16.7461
48.34,16.7506
48.36,16.7551
48.38,16.7595
48.4,16.764
48.42,16.7685
48.44,16.7729
48.46,16.7774
48.48,16.7819
48.5,16.7864
48.52,16.7908
48.54,16.7953
48.56,16.7998
48.58,16.8042
48.6,16.8087
48.62,16.8132
48.64,16.8176
48.66,16.8221
48.68,16.8266
48.7,16.8311
48.72,16.8355
48.74,16.84
48.76,16.8445
48.78,16.8489
48.8,16.8534
48.82,16.8579
48.84,16.8623
48.86,16.8668
48.88,16.8713
48.9,16.8758
48.92,16.8802
48.94,16.8847
48.96,16.8892
48.98,16.8936
49,16.8981
49.02,16.9053
49.04,16.9124
49.06,16.9196
49.08,16.9267
49.1,16.9339
49.12,16.941
49.14,16.9482
49.16,16.9553
49.18,16.9625
49.2,16.9696
49.22,16.9768
49.24,16.9839
49.26,16.9911
49.28,16.9982
49.3,17.0054
49.32,17.0126
49.34,17.0197
49.36,17.0269
49.38,17.034
49.4,17.0412
49.42,17.0483
49.44,17.0555
49.46,17.0626
49.48,17.0698
49.5,17.0769
49.52,17.0841
49.54,17.0912
49.56,17.0984
49.58,17.1055
49.6,17.1127
49.62,17.1198
49.64,17.127
49.66,17.1341
49.68,17.1413
49.7,17.1485
49.72,17.1556
49.74,17.1628
49.76,17.1699
49.78,17.1771
49.8,17.1842
49.82,17.1914
49.84,17.1985
49.86,17.2057
49.88,17.2128
49.9,17.22
49.92,17.2271
49.94,17.2343
49.96,17.2414
49.98,17.2486
50,17.2557
50.02,17.262
50.04,17.2683
50.06,17.2745
50.08,17.2808
50.1,17.287
50.12,17.2933
50.14,17.2996
50.16,17.3058
50.18,17.3121
50.2,17.3183
50.22,17.3246
50.24,17.3308
50.26,17.3371
50.28,17.3434
50.3,17.3496
50.32,17.3559
50.34,17.3621
50.36,17.3684
50.38,17.3747
50.4,17.3809
50.42,17.3872
50.44,17.3934
50.46,17.3997
50.48,17.4059
50.5,17.4122
50.52,17.4185
50.54,17.4247
50.56,17.431
50.58,17.4372
50.6,17.4435
50.62,17.4498
50.64,17.456
50.66,17.4623
50.68,17.4685
50.7,17.4748
50.72,17.4811
50.74,17.4873
50.76,17.4936
50.78,17.4998
50.8,17.5061
50.82,17.5123
50.84,17.5186
50.86,17.5249
50.88,17.5311
50.9,17.5374
50.92,17.5436
50.94,17.5499
50.96,17.5562
50.98,17.5624
51,17.5687
51.02,17.5749
51.04,17.5812
51.06,17.5874
51.08,17.5937
51.1,17.6
51.12,17.6062
51.14,17.6125
51.16,17.6187
51.18,17.625
51.2,17.6313
51.22,17.6375
51.24,17.6438
51.26,17.65
51.28,17.6563
51.3,17.6626
51.32,17.6688
51.34,17.6751
51.36,17.6813
51.38,17.6876
51.4,17.6938
51.42,17.7001
51.44,17.7064
51.46,17.7126
51.48,17.7189
51.5,17.7251
51.52,17.7314
51.54,17.7377
51.56,17.7439
51.58,17.7502
51.6,17.7564
51.62,17.7627
51.64,17.7689
51.66,17.7752
51.68,17.7815
51.7,17.7877
51.72,17.794
51.74,17.8002
51.76,17.8065
51.78,17.8128
51.8,17.819
51.82,17.8253
51.84,17.8315
51.86,17.8378
51.88,17.844
51.9,17.8503
51.92,17.8566
51.94,17.8628
51.96,17.8691
51.98,17.8753
52,17.8816
52.02,17.8879
52.04,17.8941
52.06,17.9004
52.08,17.9066
52.1,17.9129
52.12,17.9192
52.14,17.9254
52.16,17.9317
52.18,17.9379
52.2,17.9442
52.22,17.9504
52.24,17.9567
52.26,17.963
52.28,17.9692
52.3,17.9755
52.32,17.9817
52.34,17.988
52.36,17.9943
52.38,18.0005
52.4,18.0068
52.42,18.013
52.44,18.0193
52.46,18.0255
52.48,18.0318
52.5,18.0381
52.52,18.0443
52.54,18.0506
52.56,18.0568
52.58,18.0631
52.6,18.0694
52.62,18.0756
52.64,18.0819
52.66,18.0881
52.68,18.0944
52.7,18.1006
52.72,18.1069
52.74,18.1132
52.76,18.1194
52.78,18.1257
52.8,18.1319
52.82,18.1382
52.84,18.1445
52.86,18.1507
52.88,18.157
52.9,18.1632
52.92,18.1695
52.94,18.1758
52.96,18.182
52.98,18.1883
53,18.1945
53.02,18.2008
53.04,18.207
53.06,18.2133
53.08,18.2196
53.1,18.2258
53.12,18.2321
53.14,18.2383
53.16,18.2446
53.18,18.2509
53.2,18.2571
53.22,18.2634
53.24,18.2696
53.26,18.2759
53.28,18.2821
53.3,18.2884
53.32,18.2947
53.34,18.3009
53.36,18.3072
53.38,18.3134
53.4,18.3197
53.42,18.326
53.44,18.3322
53.46,18.3385
53.48,18.3447
53.5,18.351
53.52,18.3573
53.54,18.3635
53.56,18.3698
53.58,18.376
53.6,18.3823
53.62,18.3885
53.64,18.3948
53.66,18.4011
53.68,18.4073
53.7,18.4136
53.72,18.4198
53.74,18.4261
53.76,18.4324
53.78,18.4386
53.8,18.4449
53.82,18.4511
53.84,18.4574
53.86,18.4636
53.88,18.4699
53.9,18.4762
53.92,18.4824
53.94,18.4887
53.96,18.4949
53.98,18.5012
54,18.5075
54.02,18.5146
54.04,18.5218
54.06,18.5289
54.08,18.5361
54.1,18.5432
54.12,18.5504
54.14,18.5575
54.16,18.5647
54.18,18.5718
54.2,18.579
54.22,18.5861
54.24,18.5933
54.26,18.6004
54.28,18.6076
54.3,18.6147
54.32,18.6219
54.34,18.6291
54.36,18.6362
54.38,18.6434
54.4,18.6505
54.42,18.6577
54.44,18.6648
54.46,18.672
54.48,18.6791
54.5,18.6863
54.52,18.6934
54.54,18.7006
54.56,18.7077
54.58,18.7149
54.6,18.722
54.62,18.7292
54.64,18.7363
54.66,18.7435
54.68,18.7506
54.7,18.7578
54.72,18.765
54.74,18.7721
54.76,18.7793
54.78,18.7864
54.8,18.7936
54.82,18.8007
54.84,18.8079
54.86,18.815
54.88,18.8222
54.9,18.8293
54.92,18.8365
54.94,18.8436
54.96,18.8508
54.98,18.8579
55,18.8651
55.02,18.8713
55.04,18.8776
55.06,18.8839
55.08,18.8901
55.1,18.8964
55.12,18.9026
55.14,18.9089
55.16,18.9152
55.18,18.9214
55.2,18.9277
55.22,18.9339
55.24,18.9402
55.26,18.9464
55.28,18.9527
55.3,18.959
55.32,18.9652
55.34,18.9715
55.36,18.9777
55.38,18.984
55.4,18.9903
55.42,18.9965
55.44,19.0028
55.46,19.009
55.48,19.0153
55.5,19.0216
55.52,19.0278
55.54,19.0341
55.56,19.0403
55.58,19.0466
55.6,19.0528
55.62,19.0591
55.64,19.0654
55.66,19.0716
55.68,19.0779
55.7,19.0841
55.72,19.0904
55.74,19.0967
55.76,19.1029
55.78,19.1092
55.8,19.1154
55.82,19.1217
55.84,19.1279
55.86,19.1342
55.88,19.1405
55.9,19.1467
55.92,19.153
55.94,19.1592
55.96,19.1655
55.98,19.1718
56,19.178
56.02,19.1834
56.04,19.1887
56.06,19.1941
56.08,19.1995
56.1,19.2048
56.12,19.2102
56.14,19.2156
56.16,19.2209
56.18,19.2263
56.2,19.2317
56.22,19.237
56.24,19.2424
56.26,19.2478
56.28,19.2531
56.3,19.2585
56.32,19.2638
56.34,19.2692
56.36,19.2746
56.38,19.2799
56.4,19.2853
56.42,19.2907
56.44,19.296
56.46,19.3014
56.48,19.3068
56.5,19.3121
56.52,19.3175
56.54,19.3229
56.56,19.3282
56.58,19.3336
56.6,19.339
56.62,19.3443
56.64,19.3497
56.66,19.355
56.68,19.3604
56.7,19.3658
56.72,19.3711
56.74,19.3765
56.76,19.3819
56.78,19.3872
56.8,19.3926
56.82,19.398
56.84,19.4033
56.86,19.4087
56.88,19.4141
56.9,19.4194
56.92,19.4248
56.94,19.4301
56.96,19.4355
56.98,19.4409
57,19.4462
57.02,19.4507
57.04,19.4552
57.06,19.4597
57.08,19.4641
57.1,19.4686
57.12,19.4731
57.14,19.4775
57.16,19.482
57.18,19.4865
57.2,19.4909
57.22,19.4954
57.24,19.4999
57.26,19.5044
57.28,19.5088
57.3,19.5133
57.32,19.5178
57.34,19.5222
57.36,19.5267
57.38,19.5312
57.4,19.5356
57.42,19.5401
57.44,19.5446
57.46,19.5491
57.48,19.5535
57.5,19.558
57.52,19.5625
57.54,19.5669
57.56,19.5714
57.58,19.5759
57.6,19.5804
57.62,19.5848
57.64,19.5893
57.66,19.5938
57.68,19.5982
57.7,19.6027
57.72,19.6072
57.74,19.6116
57.76,19.6161
57.78,19.6206
57.8,19.6251
57.82,19.6295
57.84,19.634
57.86,19.6385
57.88,19.6429
57.9,19.6474
57.92,19.6519
57.94,19.6563
57.96,19.6608
57.98,19.6653
58,19.6698
58.02,19.6724
58.04,19.6751
58.06,19.6778
58.08,19.6805
58.1,19.6832
58.12,19.6859
58.14,19.6885
58.16,19.6912
58.18,19.6939
58.2,19.6966
58.22,19.6993
58.24,19.7019
58.26,19.7046
58.28,19.7073
58.3,19.71
58.32,19.7127
58.34,19.7154
58.36,19.718
58.38,19.7207
58.4,19.7234
58.42,19.7261
58.44,19.7288
58.46,19.7315
58.48,19.7341
58.5,19.7368
58.52,19.7395
58.54,19.7422
58.56,19.7449
58.58,19.7475
58.6,19.7502
58.62,19.7529
58.64,19.7556
58.66,19.7583
58.68,19.761
58.7,19.7636
58.72,19.7663
58.74,19.769
58.76,19.7717
58.78,19.7744
58.8,19.777
58.82,19.7797
58.84,19.7824
58.86,19.7851
58.88,19.7878
58.9,19.7905
58.92,19.7931
58.94,19.7958
58.96,19.7985
58.98,19.8012
59,19.8039
59.02,19.8057
59.04,19.8074
59.06,19.8092
59.08,19.811
59.1,19.8128
59.12,19.8146
59.14,19.8164
59.16,19.8182
59.18,19.82
59.2,19.8218
59.22,19.8235
59.24,19.8253
59.26,19.8271
59.28,19.8289
59.3,19.8307
59.32,19.8325
59.34,19.8343
59.36,19.8361
59.38,19.8378
59.4,19.8396
59.42,19.8414
59.44,19.8432
59.46,19.845
59.48,19.8468
59.5,19.8486
59.52,19.8504
59.54,19.8522
59.56,19.8539
59.58,19.8557
59.6,19.8575
59.62,19.8593
59.64,19.8611
59.66,19.8629
59.68,19.8647
59.7,19.8665
59.72,19.8682
59.74,19.87
59.76,19.8718
59.78,19.8736
59.8,19.8754
59.82,19.8772
59.84,19.879
59.86,19.8808
59.88,19.8826
59.9,19.8843
59.92,19.8861
59.94,19.8879
59.96,19.8897
59.98,19.8915
60,19.8933
60.02,19.896
60.04,19.8986
60.06,19.9013
60.08,19.904
60.1,19.9067
60.12,19.9094
60.14,19.9121
60.16,19.9147
60.18,19.9174
60.2,19.9201
60.22,19.9228
60.24,19.9255
60.26,19.9281
60.28,19.9308
60.3,19.9335
60.32,19.9362
60.34,19.9389
60.36,19.9416
60.38,19.9442
60.4,19.9469
60.42,19.9496
60.44,19.9523
60.46,19.955
60.48,19.9577
60.5,19.9603
60.52,19.963
60.54,19.9657
60.56,19.9684
60.58,19.9711
60.6,19.9737
60.62,19.9764
60.64,19.9791
60.66,19.9818
60.68,19.9845
60.7,19.9872
60.72,19.9898
60.74,19.9925
60.76,19.9952
60.78,19.9979
60.8,20.0006
60.82,20.0033
60.84,20.0059
60.86,20.0086
60.88,20.0113
60.9,20.014
60.92,20.0167
60.94,20.0193
60.96,20.022
60.98,20.0247
61,20.0274
61.02,20.0283
61.04,20.0292
61.06,20.0301
61.08,20.031
61.1,20.0319
61.12,20.0328
61.14,20.0337
61.16,20.0345
61.18,20.0354
61.2,20.0363
61.22,20.0372
61.24,20.0381
61.26,20.039
61.28,20.0399
61.3,20.0408
61.32,20.0417
61.34,20.0426
61.36,20.0435
61.38,20.0444
61.4,20.0453
61.42,20.0462
61.44,20.0471
61.46,20.048
61.48,20.0488
61.5,20.0497
61.52,20.0506
61.54,20.0515
61.56,20.0524
61.58,20.0533
61.6,20.0542
61.62,20.0551
61.64,20.056
61.66,20.0569
61.68,20.0578
61.7,20.0587
61.72,20.0596
61.74,20.0605
61.76,20.0614
61.78,20.0623
61.8,20.0632
61.82,20.064
61.84,20.0649
61.86,20.0658
61.88,20.0667
61.9,20.0676
61.92,20.0685
61.94,20.0694
61.96,20.0703
61.98,20.0712
62,20.0721
62.02,20.073
62.04,20.0739
62.06,20.0748
62.08,20.0757
62.1,20.0766
62.12,20.0775
62.14,20.0784
62.16,20.0792
62.18,20.0801
62.2,20.081
62.22,20.0819
62.24,20.0828
62.26,20.0837
62.28,20.0846
62.3,20.0855
62.32,20.0864
62.34,20.0873
62.36,20.0882
62.38,20.0891
62.4,20.09
62.42,20.0909
62.44,20.0918
62.46,20.0927
62.48,20.0936
62.5,20.0944
62.52,20.0953
62.54,20.0962
62.56,20.0971
62.58,20.098
62.6,20.0989
62.62,20.0998
62.64,20.1007
62.66,20.1016
62.68,20.1025
62.7,20.1034
62.72,20.1043
62.74,20.1052
62.76,20.1061
62.78,20.107
62.8,20.1079
62.82,20.1088
62.84,20.1096
62.86,20.1105
62.88,20.1114
62.9,20.1123
62.92,20.1132
62.94,20.1141
62.96,20.115
62.98,20.1159
63,20.1168
63.02,20.1177
63.04,20.1186
63.06,20.1195
63.08,20.1204
63.1,20.1213
63.12,20.1222
63.14,20.1231
63.16,20.124
63.18,20.1248
63.2,20.1257
63.22,20.1266
63.24,20.1275
63.26,20.1284
63.28,20.1293
63.3,20.1302
63.32,20.1311
63.34,20.132
63.36,20.1329
63.38,20.1338
63.4,20.1347
63.42,20.1356
63.44,20.1365
63.46,20.1374
63.48,20.1383
63.5,20.1392
63.52,20.14
63.54,20.1409
