Time (s),Speed (m/s)
1298.92,12.3991
1298.94,12.4063
1298.96,12.4134
1298.98,12.4206
1299,12.4277
1299.02,12.4322
1299.04,12.4367
1299.06,12.4411
1299.08,12.4456
1299.1,12.4501
1299.12,12.4545
1299.14,12.459
1299.16,12.4635
1299.18,12.4679
1299.2,12.4724
1299.22,12.4769
1299.24,12.4814
1299.26,12.4858
1299.28,12.4903
1299.3,12.4948
1299.32,12.4992
1299.34,12.5037
1299.36,12.5082
1299.38,12.5126
1299.4,12.5171
1299.42,12.5216
1299.44,12.5261
1299.46,12.5305
1299.48,12.535
1299.5,12.5395
1299.52,12.5439
1299.54,12.5484
1299.56,12.5529
1299.58,12.5574
1299.6,12.5618
1299.62,12.5663
1299.64,12.5708
1299.66,12.5752
1299.68,12.5797
1299.7,12.5842
1299.72,12.5886
1299.74,12.5931
1299.76,12.5976
1299.78,12.6021
1299.8,12.6065
1299.82,12.611
1299.84,12.6155
1299.86,12.6199
1299.88,12.6244
1299.9,12.6289
1299.92,12.6334
1299.94,12.6378
1299.96,12.6423
1299.98,12.6468
1300,12.6512
1300.02,12.6575
1300.04,12.6637
1300.06,12.67
1300.08,12.6763
1300.1,12.6825
1300.12,12.6888
1300.14,12.695
1300.16,12.7013
1300.18,12.7076
1300.2,12.7138
1300.22,12.7201
1300.24,12.7263
1300.26,12.7326
1300.28,12.7389
1300.3,12.7451
1300.32,12.7514
1300.34,12.7576
1300.36,12.7639
1300.38,12.7701
1300.4,12.7764
1300.42,12.7827
1300.44,12.7889
1300.46,12.7952
1300.48,12.8014
1300.5,12.8077
1300.52,12.814
1300.54,12.8202
1300.56,12.8265
1300.58,12.8327
1300.6,12.839
1300.62,12.8452
1300.64,12.8515
1300.66,12.8578
1300.68,12.864
1300.7,12.8703
1300.72,12.8765
1300.74,12.8828
1300.76,12.8891
1300.78,12.8953
1300.8,12.9016
1300.82,12.9078
1300.84,12.9141
1300.86,12.9204
1300.88,12.9266
1300.9,12.9329
1300.92,12.9391
1300.94,12.9454
1300.96,12.9516
1300.98,12.9579
1301,12.9642
1301.02,12.9651
1301.04,12.9659
1301.06,12.9668
1301.08,12.9677
1301.1,12.9686
1301.12,12.9695
1301.14,12.9704
1301.16,12.9713
1301.18,12.9722
1301.2,12.9731
1301.22,12.974
1301.24,12.9749
1301.26,12.9758
1301.28,12.9767
1301.3,12.9776
1301.32,12.9785
1301.34,12.9794
1301.36,12.9803
1301.38,12.9811
1301.4,12.982
1301.42,12.9829
1301.44,12.9838
1301.46,12.9847
1301.48,12.9856
1301.5,12.9865
1301.52,12.9874
1301.54,12.9883
1301.56,12.9892
1301.58,12.9901
1301.6,12.991
1301.62,12.9919
1301.64,12.9928
1301.66,12.9937
1301.68,12.9946
1301.7,12.9955
1301.72,12.9963
1301.74,12.9972
1301.76,12.9981
1301.78,12.999
1301.8,12.9999
1301.82,13.0008
1301.84,13.0017
1301.86,13.0026
1301.88,13.0035
1301.9,13.0044
1301.92,13.0053
1301.94,13.0062
1301.96,13.0071
1301.98,13.008
1302,13.0089
1302.02,13.008
1302.04,13.0071
1302.06,13.0062
1302.08,13.0053
1302.1,13.0044
1302.12,13.0035
1302.14,13.0026
1302.16,13.0017
1302.18,13.0008
1302.2,12.9999
1302.22,12.999
1302.24,12.9981
1302.26,12.9972
1302.28,12.9963
1302.3,12.9955
1302.32,12.9946
1302.34,12.9937
1302.36,12.9928
1302.38,12.9919
1302.4,12.991
1302.42,12.9901
1302.44,12.9892
1302.46,12.9883
1302.48,12.9874
1302.5,12.9865
1302.52,12.9856
1302.54,12.9847
1302.56,12.9838
1302.58,12.9829
1302.6,12.982
1302.62,12.9811
1302.64,12.9803
1302.66,12.9794
1302.68,12.9785
1302.7,12.9776
1302.72,12.9767
1302.74,12.9758
1302.76,12.9749
1302.78,12.974
1302.8,12.9731
1302.82,12.9722
1302.84,12.9713
1302.86,12.9704
1302.88,12.9695
1302.9,12.9686
1302.92,12.9677
1302.94,12.9668
1302.96,12.9659
1302.98,12.9651
1303,12.9642
1303.02,12.9552
1303.04,12.9463
1303.06,12.9373
1303.08,12.9284
1303.1,12.9195
1303.12,12.9105
1303.14,12.9016
1303.16,12.8926
1303.18,12.8837
1303.2,12.8748
1303.22,12.8658
1303.24,12.8569
1303.26,12.8479
1303.28,12.839
1303.3,12.83
1303.32,12.8211
1303.34,12.8122
1303.36,12.8032
1303.38,12.7943
1303.4,12.7853
1303.42,12.7764
1303.44,12.7675
1303.46,12.7585
1303.48,12.7496
1303.5,12.7406
1303.52,12.7317
1303.54,12.7228
1303.56,12.7138
1303.58,12.7049
1303.6,12.6959
1303.62,12.687
1303.64,12.6781
1303.66,12.6691
1303.68,12.6602
1303.7,12.6512
1303.72,12.6423
1303.74,12.6334
1303.76,12.6244
1303.78,12.6155
1303.8,12.6065
1303.82,12.5976
1303.84,12.5886
1303.86,12.5797
1303.88,12.5708
1303.9,12.5618
1303.92,12.5529
1303.94,12.5439
1303.96,12.535
1303.98,12.5261
1304,12.5171
1304.02,12.4876
1304.04,12.4581
1304.06,12.4286
1304.08,12.3991
1304.1,12.3696
1304.12,12.3401
1304.14,12.3106
1304.16,12.2811
1304.18,12.2516
1304.2,12.2221
1304.22,12.1926
1304.24,12.1631
1304.26,12.1336
1304.28,12.1041
1304.3,12.0746
1304.32,12.045
1304.34,12.0155
1304.36,11.986
1304.38,11.9565
1304.4,11.927
1304.42,11.8975
1304.44,11.868
1304.46,11.8385
1304.48,11.809
1304.5,11.7795
1304.52,11.75
1304.54,11.7205
1304.56,11.691
1304.58,11.6615
1304.6,11.632
1304.62,11.6025
1304.64,11.573
1304.66,11.5435
1304.68,11.514
1304.7,11.4845
1304.72,11.455
1304.74,11.4254
1304.76,11.3959
1304.78,11.3664
1304.8,11.3369
1304.82,11.3074
1304.84,11.2779
1304.86,11.2484
1304.88,11.2189
1304.9,11.1894
1304.92,11.1599
1304.94,11.1304
1304.96,11.1009
1304.98,11.0714
1305,11.0419
1305.02,11.0124
1305.04,10.9829
1305.06,10.9534
1305.08,10.9239
1305.1,10.8944
1305.12,10.8649
1305.14,10.8354
1305.16,10.8059
1305.18,10.7763
1305.2,10.7468
1305.22,10.7173
1305.24,10.6878
1305.26,10.6583
1305.28,10.6288
1305.3,10.5993
1305.32,10.5698
1305.34,10.5403
1305.36,10.5108
1305.38,10.4813
1305.4,10.4518
1305.42,10.4223
1305.44,10.3928
1305.46,10.3633
1305.48,10.3338
1305.5,10.3043
1305.52,10.2748
1305.54,10.2453
1305.56,10.2158
1305.58,10.1863
1305.6,10.1567
1305.62,10.1272
1305.64,10.0977
1305.66,10.0682
1305.68,10.0387
1305.7,10.0092
1305.72,9.9797
1305.74,9.9502
1305.76,9.9207
1305.78,9.8912
1305.8,9.8617
1305.82,9.8322
1305.84,9.8027
1305.86,9.7732
1305.88,9.7437
1305.9,9.7142
1305.92,9.6847
1305.94,9.6552
1305.96,9.6257
1305.98,9.5962
1306,9.5667
1306.02,9.5372
1306.04,9.5076
1306.06,9.4781
1306.08,9.4486
1306.1,9.4191
1306.12,9.3896
1306.14,9.3601
1306.16,9.3306
1306.18,9.3011
1306.2,9.2716
1306.22,9.2421
1306.24,9.2126
1306.26,9.1831
1306.28,9.1536
1306.3,9.1241
1306.32,9.0946
1306.34,9.0651
1306.36,9.0356
1306.38,9.0061
1306.4,8.9766
1306.42,8.9471
1306.44,8.9176
1306.46,8.888
1306.48,8.8585
1306.5,8.829
1306.52,8.7995
1306.54,8.77
1306.56,8.7405
1306.58,8.711
1306.6,8.6815
1306.62,8.652
1306.64,8.6225
1306.66,8.593
1306.68,8.5635
1306.7,8.534
1306.72,8.5045
1306.74,8.475
1306.76,8.4455
1306.78,8.416
1306.8,8.3865
1306.82,8.357
1306.84,8.3275
1306.86,8.298
1306.88,8.2685
1306.9,8.2389
1306.92,8.2094
1306.94,8.1799
1306.96,8.1504
1306.98,8.1209
1307,8.0914
1307.02,8.0619
1307.04,8.0324
1307.06,8.0029
1307.08,7.9734
1307.1,7.9439
1307.12,7.9144
1307.14,7.8849
1307.16,7.8554
1307.18,7.8259
1307.2,7.7964
1307.22,7.7669
1307.24,7.7374
1307.26,7.7079
1307.28,7.6784
1307.3,7.6489
1307.32,7.6193
1307.34,7.5898
1307.36,7.5603
1307.38,7.5308
1307.4,7.5013
1307.42,7.4718
1307.44,7.4423
1307.46,7.4128
1307.48,7.3833
1307.5,7.3538
1307.52,7.3243
1307.54,7.2948
1307.56,7.2653
1307.58,7.2358
1307.6,7.2063
1307.62,7.1768
1307.64,7.1473
1307.66,7.1178
1307.68,7.0883
1307.7,7.0588
1307.72,7.0293
1307.74,6.9998
1307.76,6.9702
1307.78,6.9407
1307.8,6.9112
1307.82,6.8817
1307.84,6.8522
1307.86,6.8227
1307.88,6.7932
1307.9,6.7637
1307.92,6.7342
1307.94,6.7047
1307.96,6.6752
1307.98,6.6457
1308,6.6162
1308.02,6.5867
1308.04,6.5572
1308.06,6.5277
1308.08,6.4982
1308.1,6.4687
1308.12,6.4392
1308.14,6.4097
1308.16,6.3802
1308.18,6.3507
1308.2,6.3211
1308.22,6.2916
1308.24,6.2621
1308.26,6.2326
1308.28,6.2031
1308.3,6.1736
1308.32,6.1441
1308.34,6.1146
1308.36,6.0851
1308.38,6.0556
1308.4,6.0261
1308.42,5.9966
1308.44,5.9671
1308.46,5.9376
1308.48,5.9081
1308.5,5.8786
1308.52,5.8491
1308.54,5.8196
1308.56,5.7901
1308.58,5.7606
1308.6,5.7311
1308.62,5.7015
1308.64,5.672
1308.66,5.6425
1308.68,5.613
1308.7,5.5835
1308.72,5.554
1308.74,5.5245
1308.76,5.495
1308.78,5.4655
1308.8,5.436
1308.82,5.4065
1308.84,5.377
1308.86,5.3475
1308.88,5.318
1308.9,5.2885
1308.92,5.259
1308.94,5.2295
1308.96,5.2
1308.98,5.1705
1309,5.141
1309.02,5.1115
1309.04,5.082
1309.06,5.0524
1309.08,5.0229
1309.1,4.9934
1309.12,4.9639
1309.14,4.9344
1309.16,4.9049
1309.18,4.8754
1309.2,4.8459
1309.22,4.8164
1309.24,4.7869
1309.26,4.7574
1309.28,4.7279
1309.3,4.6984
1309.32,4.6689
1309.34,4.6394
1309.36,4.6099
1309.38,4.5804
1309.4,4.5509
1309.42,4.5214
1309.44,4.4919
1309.46,4.4624
1309.48,4.4328
1309.5,4.4033
1309.52,4.3738
1309.54,4.3443
1309.56,4.3148
1309.58,4.2853
1309.6,4.2558
1309.62,4.2263
1309.64,4.1968
1309.66,4.1673
1309.68,4.1378
1309.7,4.1083
1309.72,4.0788
1309.74,4.0493
1309.76,4.0198
1309.78,3.9903
1309.8,3.9608
1309.82,3.9313
1309.84,3.9018
1309.86,3.8723
1309.88,3.8428
1309.9,3.8133
1309.92,3.7837
1309.94,3.7542
1309.96,3.7247
1309.98,3.6952
1310,3.6657
1310.02,3.6362
1310.04,3.6067
1310.06,3.5772
1310.08,3.5477
1310.1,3.5182
1310.12,3.4887
1310.14,3.4592
1310.16,3.4297
1310.18,3.4002
1310.2,3.3707
1310.22,3.3412
1310.24,3.3117
1310.26,3.2822
1310.28,3.2527
1310.3,3.2232
1310.32,3.1937
1310.34,3.1641
1310.36,3.1346
1310.38,3.1051
1310.4,3.0756
1310.42,3.0461
1310.44,3.0166
1310.46,2.9871
1310.48,2.9576
1310.5,2.9281
1310.52,2.8986
1310.54,2.8691
1310.56,2.8396
1310.58,2.8101
1310.6,2.7806
1310.62,2.7511
1310.64,2.7216
1310.66,2.6921
1310.68,2.6626
1310.7,2.6331
1310.72,2.6036
1310.74,2.5741
1310.76,2.5446
1310.78,2.515
1310.8,2.4855
1310.82,2.456
1310.84,2.4265
1310.86,2.397
1310.88,2.3675
1310.9,2.338
1310.92,2.3085
1310.94,2.279
1310.96,2.2495
1310.98,2.22
1311,2.1905
1311.02,2.161
1311.04,2.1315
1311.06,2.102
1311.08,2.0725
1311.1,2.043
1311.12,2.0135
1311.14,1.984
1311.16,1.9545
1311.18,1.925
1311.2,1.8954
1311.22,1.8659
1311.24,1.8364
1311.26,1.8069
1311.28,1.7774
1311.3,1.7479
1311.32,1.7184
1311.34,1.6889
1311.36,1.6594
1311.38,1.6299
1311.4,1.6004
1311.42,1.5709
1311.44,1.5414
1311.46,1.5119
1311.48,1.4824
1311.5,1.4529
1311.52,1.4234
1311.54,1.3939
1311.56,1.3644
1311.58,1.3349
1311.6,1.3054
1311.62,1.2759
1311.64,1.2463
1311.66,1.2168
1311.68,1.1873
1311.7,1.1578
1311.72,1.1283
1311.74,1.0988
1311.76,1.0693
1311.78,1.0398
1311.8,1.0103
1311.82,0.9808
1311.84,0.9513
1311.86,0.9218
1311.88,0.8923
1311.9,0.8628
1311.92,0.8333
1311.94,0.8038
1311.96,0.7743
1311.98,0.7448
1312,0.7153
1312.02,0.701
1312.04,0.6867
1312.06,0.6723
1312.08,0.658
1312.1,0.6437
1312.12,0.6294
1312.14,0.6151
1312.16,0.6008
1312.18,0.5865
1312.2,0.5722
1312.22,0.5579
1312.24,0.5436
1312.26,0.5293
1312.28,0.515
1312.3,0.5007
1312.32,0.4864
1312.34,0.4721
1312.36,0.4578
1312.38,0.4435
1312.4,0.4292
1312.42,0.4149
1312.44,0.4005
1312.46,0.3862
1312.48,0.3719
1312.5,0.3576
1312.52,0.3433
1312.54,0.329
1312.56,0.3147
1312.58,0.3004
1312.6,0.2861
1312.62,0.2718
1312.64,0.2575
1312.66,0.2432
1312.68,0.2289
1312.7,0.2146
1312.72,0.2003
1312.74,0.186
1312.76,0.1717
1312.78,0.1574
1312.8,0.1431
1312.82,0.1287
1312.84,0.1144
1312.86,0.1001
1312.88,0.0858
1312.9,0.0715
1312.92,0.0572
1312.94,0.0429
1312.96,0.0286
1312.98,0.0143
1313,0
1313.02,0
1313.04,0
1313.06,0
1313.08,0
1313.1,0
1313.12,0
1313.14,0
1313.16,0
1313.18,0
1313.2,0
1313.22,0
1313.24,0
1313.26,0
1313.28,0
1313.3,0
1313.32,0
1313.34,0
1313.36,0
1313.38,0
1313.4,0
1313.42,0
1313.44,0
1313.46,0
1313.48,0
1313.5,0
1313.52,0
1313.54,0
1313.56,0
1313.58,0
1313.6,0
1313.62,0
1313.64,0
1313.66,0
1313.68,0
1313.7,0
1313.72,0
1313.74,0
1313.76,0
1313.78,0
1313.8,0
1313.82,0
1313.84,0
1313.86,0
1313.88,0
1313.9,0
1313.92,0
1313.94,0
1313.96,0
1313.98,0
1314,0
1314.02,0
1314.04,0
1314.06,0
1314.08,0
1314.1,0
1314.12,0
1314.14,0
1314.16,0
1314.18,0
1314.2,0
1314.22,0
1314.24,0
1314.26,0
1314.28,0
1314.3,0
1314.32,0
1314.34,0
1314.36,0
1314.38,0
1314.4,0
1314.42,0
1314.44,0
1314.46,0
1314.48,0
1314.5,0
1314.52,0
1314.54,0
1314.56,0
1314.58,0
1314.6,0
1314.62,0
1314.64,0
1314.66,0
1314.68,0
1314.7,0
1314.72,0
1314.74,0
1314.76,0
1314.78,0
1314.8,0
1314.82,0
1314.84,0
1314.86,0
1314.88,0
1314.9,0
1314.92,0
1314.94,0
1314.96,0
1314.98,0
1315,0
1315.02,0
1315.04,0
1315.06,0
1315.08,0
1315.1,0
1315.12,0
1315.14,0
1315.16,0
1315.18,0
1315.2,0
1315.22,0
1315.24,0
1315.26,0
1315.28,0
1315.3,0
1315.32,0
1315.34,0
1315.36,0
1315.38,0
1315.4,0
1315.42,0
1315.44,0
1315.46,0
1315.48,0
1315.5,0
1315.52,0
1315.54,0
1315.56,0
1315.58,0
1315.6,0
1315.62,0
1315.64,0
1315.66,0
1315.68,0
1315.7,0
1315.72,0
1315.74,0
1315.76,0
1315.78,0
1315.8,0
1315.82,0
1315.84,0
1315.86,0
1315.88,0
1315.9,0
1315.92,0
1315.94,0
1315.96,0
1315.98,0
1316,0
1316.02,0
1316.04,0
1316.06,0
1316.08,0
1316.1,0
1316.12,0
1316.14,0
1316.16,0
1316.18,0
1316.2,0
1316.22,0
1316.24,0
1316.26,0
1316.28,0
1316.3,0
1316.32,0
1316.34,0
1316.36,0
1316.38,0
1316.4,0
1316.42,0
1316.44,0
1316.46,0
1316.48,0
1316.5,0
1316.52,0
1316.54,0
1316.56,0
1316.58,0
1316.6,0
1316.62,0
1316.64,0
1316.66,0
1316.68,0
1316.7,0
1316.72,0
1316.74,0
1316.76,0
1316.78,0
1316.8,0
1316.82,0
1316.84,0
1316.86,0
1316.88,0
1316.9,0
1316.92,0
1316.94,0
1316.96,0
1316.98,0
1317,0
1317.02,0
1317.04,0
1317.06,0
1317.08,0
1317.1,0
1317.12,0
1317.14,0
1317.16,0
1317.18,0
1317.2,0
1317.22,0
1317.24,0
1317.26,0
1317.28,0
1317.3,0
1317.32,0
1317.34,0
1317.36,0
1317.38,0
1317.4,0
1317.42,0
1317.44,0
1317.46,0
1317.48,0
1317.5,0
1317.52,0
1317.54,0
1317.56,0
1317.58,0
1317.6,0
1317.62,0
1317.64,0
1317.66,0
1317.68,0
1317.7,0
1317.72,0
1317.74,0
1317.76,0
1317.78,0
1317.8,0
1317.82,0
1317.84,0
1317.86,0
1317.88,0
1317.9,0
1317.92,0
1317.94,0
1317.96,0
1317.98,0
1318,0
1318.02,0
1318.04,0
1318.06,0
1318.08,0
1318.1,0
1318.12,0
1318.14,0
1318.16,0
1318.18,0
1318.2,0
1318.22,0
1318.24,0
1318.26,0
1318.28,0
1318.3,0
1318.32,0
1318.34,0
1318.36,0
1318.38,0
1318.4,0
1318.42,0
1318.44,0
1318.46,0
1318.48,0
1318.5,0
1318.52,0
1318.54,0
1318.56,0
1318.58,0
1318.6,0
1318.62,0
1318.64,0
1318.66,0
1318.68,0
1318.7,0
1318.72,0
1318.74,0
1318.76,0
1318.78,0
1318.8,0
1318.82,0
1318.84,0
1318.86,0
1318.88,0
1318.9,0
1318.92,0
1318.94,0
1318.96,0
1318.98,0
1319,0
1319.02,0
1319.04,0
1319.06,0
1319.08,0
1319.1,0
1319.12,0
1319.14,0
1319.16,0
1319.18,0
1319.2,0
1319.22,0
1319.24,0
1319.26,0
1319.28,0
1319.3,0
1319.32,0
1319.34,0
1319.36,0
1319.38,0
1319.4,0
1319.42,0
1319.44,0
1319.46,0
1319.48,0
1319.5,0
1319.52,0
1319.54,0
1319.56,0
1319.58,0
1319.6,0
1319.62,0
1319.64,0
1319.66,0
1319.68,0
1319.7,0
1319.72,0
1319.74,0
1319.76,0
1319.78,0
1319.8,0
1319.82,0
1319.84,0
1319.86,0
1319.88,0
1319.9,0
1319.92,0
1319.94,0
1319.96,0
1319.98,0
1320,0
1320.02,0
1320.04,0
1320.06,0
1320.08,0
1320.1,0
1320.12,0
1320.14,0
1320.16,0
1320.18,0
1320.2,0
1320.22,0
1320.24,0
1320.26,0
1320.28,0
1320.3,0
1320.32,0
1320.34,0
1320.36,0
1320.38,0
1320.4,0
1320.42,0
1320.44,0
1320.46,0
1320.48,0
1320.5,0
1320.52,0
1320.54,0
1320.56,0
1320.58,0
1320.6,0
1320.62,0
1320.64,0
1320.66,0
1320.68,0
1320.7,0
1320.72,0
1320.74,0
1320.76,0
1320.78,0
1320.8,0
1320.82,0
1320.84,0
1320.86,0
1320.88,0
1320.9,0
1320.92,0
1320.94,0
1320.96,0
1320.98,0
1321,0
1321.02,0
1321.04,0
1321.06,0
1321.08,0
1321.1,0
1321.12,0
1321.14,0
1321.16,0
1321.18,0
1321.2,0
1321.22,0
1321.24,0
1321.26,0
1321.28,0
1321.3,0
1321.32,0
1321.34,0
1321.36,0
1321.38,0
1321.4,0
1321.42,0
1321.44,0
1321.46,0
1321.48,0
1321.5,0
1321.52,0
1321.54,0
1321.56,0
1321.58,0
1321.6,0
1321.62,0
1321.64,0
1321.66,0
1321.68,0
1321.7,0
1321.72,0
1321.74,0
1321.76,0
1321.78,0
1321.8,0
1321.82,0
1321.84,0
1321.86,0
1321.88,0
1321.9,0
1321.92,0
1321.94,0
1321.96,0
1321.98,0
1322,0
1322.02,0
1322.04,0
1322.06,0
1322.08,0
1322.1,0
1322.12,0
1322.14,0
1322.16,0
1322.18,0
1322.2,0
1322.22,0
1322.24,0
1322.26,0
1322.28,0
1322.3,0
1322.32,0
1322.34,0
1322.36,0
1322.38,0
1322.4,0
1322.42,0
1322.44,0
1322.46,0
1322.48,0
1322.5,0
1322.52,0
1322.54,0
1322.56,0
1322.58,0
1322.6,0
1322.62,0
1322.64,0
1322.66,0
1322.68,0
1322.7,0
1322.72,0
1322.74,0
1322.76,0
1322.78,0
1322.8,0
1322.82,0
1322.84,0
1322.86,0
1322.88,0
1322.9,0
1322.92,0
1322.94,0
1322.96,0
1322.98,0
1323,0
1323.02,0
1323.04,0
1323.06,0
1323.08,0
1323.1,0
1323.12,0
1323.14,0
1323.16,0
1323.18,0
1323.2,0
1323.22,0
1323.24,0
1323.26,0
1323.28,0
1323.3,0
1323.32,0
1323.34,0
1323.36,0
1323.38,0
1323.4,0
1323.42,0
1323.44,0
1323.46,0
1323.48,0
1323.5,0
1323.52,0
1323.54,0
1323.56,0
1323.58,0
1323.6,0
1323.62,0
1323.64,0
1323.66,0
1323.68,0
1323.7,0
1323.72,0
1323.74,0
1323.76,0
1323.78,0
1323.8,0
1323.82,0
1323.84,0
1323.86,0
1323.88,0
1323.9,0
1323.92,0
1323.94,0
1323.96,0
1323.98,0
1324,0
1324.02,0
1324.04,0
1324.06,0
1324.08,0
1324.1,0
1324.12,0
1324.14,0
1324.16,0
1324.18,0
1324.2,0
1324.22,0
1324.24,0
1324.26,0
1324.28,0
1324.3,0
1324.32,0
1324.34,0
1324.36,0
1324.38,0
1324.4,0
1324.42,0
1324.44,0
1324.46,0
1324.48,0
1324.5,0
1324.52,0
1324.54,0
1324.56,0
1324.58,0
1324.6,0
1324.62,0
1324.64,0
1324.66,0
1324.68,0
1324.7,0
1324.72,0
1324.74,0
1324.76,0
1324.78,0
1324.8,0
1324.82,0
1324.84,0
1324.86,0
1324.88,0
1324.9,0
1324.92,0
1324.94,0
1324.96,0
1324.98,0
1325,0
1325.02,0
1325.04,0
1325.06,0
1325.08,0
1325.1,0
1325.12,0
1325.14,0
1325.16,0
1325.18,0
1325.2,0
1325.22,0
1325.24,0
1325.26,0
1325.28,0
1325.3,0
1325.32,0
1325.34,0
1325.36,0
1325.38,0
1325.4,0
1325.42,0
1325.44,0
1325.46,0
1325.48,0
1325.5,0
1325.52,0
1325.54,0
1325.56,0
1325.58,0
1325.6,0
1325.62,0
1325.64,0
1325.66,0
1325.68,0
1325.7,0
1325.72,0
1325.74,0
1325.76,0
1325.78,0
1325.8,0
1325.82,0
1325.84,0
1325.86,0
1325.88,0
1325.9,0
1325.92,0
1325.94,0
1325.96,0
1325.98,0
1326,0
1326.02,0
1326.04,0
1326.06,0
1326.08,0
1326.1,0
1326.12,0
1326.14,0
1326.16,0
1326.18,0
1326.2,0
1326.22,0
1326.24,0
1326.26,0
1326.28,0
1326.3,0
1326.32,0
1326.34,0
1326.36,0
1326.38,0
1326.4,0
1326.42,0
1326.44,0
1326.46,0
1326.48,0
1326.5,0
1326.52,0
1326.54,0
1326.56,0
1326.58,0
1326.6,0
1326.62,0
1326.64,0
1326.66,0
1326.68,0
1326.7,0
1326.72,0
1326.74,0
1326.76,0
1326.78,0
1326.8,0
1326.82,0
1326.84,0
1326.86,0
1326.88,0
1326.9,0
1326.92,0
1326.94,0
1326.96,0
1326.98,0
1327,0
1327.02,0
1327.04,0
1327.06,0
1327.08,0
1327.1,0
1327.12,0
1327.14,0
1327.16,0
1327.18,0
1327.2,0
1327.22,0
1327.24,0
1327.26,0
1327.28,0
1327.3,0
1327.32,0
1327.34,0
1327.36,0
1327.38,0
1327.4,0
1327.42,0
1327.44,0
1327.46,0
1327.48,0
1327.5,0
1327.52,0
1327.54,0
1327.56,0
1327.58,0
1327.6,0
1327.62,0
1327.64,0
1327.66,0
1327.68,0
1327.7,0
1327.72,0
1327.74,0
1327.76,0
1327.78,0
1327.8,0
1327.82,0
1327.84,0
1327.86,0
1327.88,0
1327.9,0
1327.92,0
1327.94,0
1327.96,0
1327.98,0
1328,0
1328.02,0
1328.04,0
1328.06,0
1328.08,0
1328.1,0
1328.12,0
1328.14,0
1328.16,0
1328.18,0
1328.2,0
1328.22,0
1328.24,0
1328.26,0
1328.28,0
1328.3,0
1328.32,0
1328.34,0
1328.36,0
1328.38,0
1328.4,0
1328.42,0
1328.44,0
1328.46,0
1328.48,0
1328.5,0
1328.52,0
1328.54,0
1328.56,0
1328.58,0
1328.6,0
1328.62,0
1328.64,0
1328.66,0
1328.68,0
1328.7,0
1328.72,0
1328.74,0
1328.76,0
1328.78,0
1328.8,0
1328.82,0
1328.84,0
1328.86,0
1328.88,0
1328.9,0
1328.92,0
1328.94,0
1328.96,0
1328.98,0
1329,0
1329.02,0
1329.04,0
1329.06,0
1329.08,0
1329.1,0
1329.12,0
1329.14,0
1329.16,0
1329.18,0
1329.2,0
1329.22,0
1329.24,0
1329.26,0
1329.28,0
1329.3,0
1329.32,0
1329.34,0
1329.36,0
1329.38,0
1329.4,0
1329.42,0
1329.44,0
1329.46,0
1329.48,0
1329.5,0
1329.52,0
1329.54,0
1329.56,0
1329.58,0
1329.6,0
1329.62,0
1329.64,0
1329.66,0
1329.68,0
1329.7,0
1329.72,0
1329.74,0
1329.76,0
1329.78,0
1329.8,0
1329.82,0
1329.84,0
1329.86,0
1329.88,0
1329.9,0
1329.92,0
1329.94,0
1329.96,0
1329.98,0
1330,0
1330.02,0
1330.04,0
1330.06,0
1330.08,0
1330.1,0
1330.12,0
1330.14,0
1330.16,0
1330.18,0
1330.2,0
1330.22,0
1330.24,0
1330.26,0
1330.28,0
1330.3,0
1330.32,0
1330.34,0
1330.36,0
1330.38,0
1330.4,0
1330.42,0
1330.44,0
1330.46,0
1330.48,0
1330.5,0
1330.52,0
1330.54,0
1330.56,0
1330.58,0
1330.6,0
1330.62,0
1330.64,0
1330.66,0
1330.68,0
1330.7,0
1330.72,0
1330.74,0
1330.76,0
1330.78,0
1330.8,0
1330.82,0
1330.84,0
1330.86,0
1330.88,0
1330.9,0
1330.92,0
1330.94,0
1330.96,0
1330.98,0
1331,0
1331.02,0
1331.04,0
1331.06,0
1331.08,0
1331.1,0
1331.12,0
1331.14,0
1331.16,0
1331.18,0
1331.2,0
1331.22,0
1331.24,0
1331.26,0
1331.28,0
1331.3,0
1331.32,0
1331.34,0
1331.36,0
1331.38,0
1331.4,0
1331.42,0
1331.44,0
1331.46,0
1331.48,0
1331.5,0
1331.52,0
1331.54,0
1331.56,0
1331.58,0
1331.6,0
1331.62,0
1331.64,0
1331.66,0
1331.68,0
1331.7,0
1331.72,0
1331.74,0
1331.76,0
1331.78,0
1331.8,0
1331.82,0
1331.84,0
1331.86,0
1331.88,0
1331.9,0
1331.92,0
1331.94,0
1331.96,0
1331.98,0
1332,0
1332.02,0
1332.04,0
1332.06,0
1332.08,0
1332.1,0
1332.12,0
1332.14,0
1332.16,0
1332.18,0
1332.2,0
1332.22,0
1332.24,0
1332.26,0
1332.28,0
1332.3,0
1332.32,0
1332.34,0
1332.36,0
1332.38,0
1332.4,0
1332.42,0
1332.44,0
1332.46,0
1332.48,0
1332.5,0
1332.52,0
1332.54,0
1332.56,0
1332.58,0
1332.6,0
1332.62,0
1332.64,0
1332.66,0
1332.68,0
1332.7,0
1332.72,0
1332.74,0
1332.76,0
1332.78,0
1332.8,0
1332.82,0
1332.84,0
1332.86,0
1332.88,0
1332.9,0
1332.92,0
1332.94,0
1332.96,0
1332.98,0
1333,0
1333.02,0
1333.04,0
1333.06,0
1333.08,0
1333.1,0
1333.12,0
1333.14,0
1333.16,0
1333.18,0
1333.2,0
1333.22,0
